img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
35690.jpg,779,1.213,26.905,7.431,10.669,105.737,6.529,156.676,137.768,135.185,59.054,7.465,6.043,0.1295,0.3027,0.6547,70.14,74.303,72.914,26.905,19.64,15.498,0.2404,0.2841,0.26,23.496,13.291,-0.02927,-0.05966,9.898,0.4691,0.4059,0.37,-2.845,-1.247,-1.298,0.0734,1.327,2.606,0.6554,0.7925,0.000377,93.816,4.456,4.487,0.0002379,2.093E-05
SS_1.1_rep11.jpg,682,1,14.755,7.223,15.304,116.958,0,127.507,127.507,127.507,52.992,-0.00146,0.002767,0,0,0.5,37.419,37.419,37.419,14.755,0.0003128,0.0005929,0,0,0.1467,29.118,3.733,0.0132,-0.0132,5.815,0.7544,0.756,0.7616,-2.898,-1.143,-1.106,0.294,1.712,2.724,0.9439,0.9279,0.0001019,98.278,4.578,4.569,0.0001471,1.481E-06
Tintoretto14.jpg,1256,0.8416,20.927,7.245,6.515,73.151,4.802,86.456,64.385,51.373,28.477,8.102,11.947,0.0645,0.4469,0.3391,51.981,50.826,48.277,20.927,7.615,8.008,0.0356,0.2369,0.2038,56.913,14.958,-0.05575,-0.04985,21.086,0.4432,0.3826,0.3578,-2.935,-1.335,-1.524,0.01083,1.375,2.501,0.6496,0.7937,0.0004182,90.164,3.931,4.047,0.0001857,1.477E-05
ElGreco2.jpg,1213,0.776,20.991,7.661,8.243,101.393,6.536,94.748,100.706,91.822,41.103,-3.307,4.358,0.268,0.2575,0.4154,53.081,50.735,49.64,20.991,4.215,10.126,0.2037,0.1684,0.2016,22.396,7.779,0.02642,0.02855,9.917,0.435,0.4364,0.4362,-2.87,-1.449,-1.417,0.00119,1.436,2.497,0.7201,0.8166,0.0003918,97.101,4.501,4.492,0.0001511,1.641E-05
34137.jpg,753,0.7635,28.964,7.115,14.033,105.248,0,103.762,103.762,103.762,42.28,-0.001222,0.002317,0,0,0.4069,73.207,73.207,73.207,28.964,0.0006307,0.001196,0,0,0.2871,69.558,18.033,0,0.09016,12.258,0.6554,0.3904,0.3863,-2.503,-1.133,-1.018,0.04496,1.385,2.626,0.6769,0.8115,0.0009351,80.4,3.249,3.743,0.0002664,2.382E-05
Titian10.jpg,1251,0.8316,23.065,7.531,7.072,82.184,4.956,93.936,66.984,48.608,29.883,9.052,15.303,0.06302,0.5314,0.3686,61.873,55.13,44.29,23.065,7.297,9.423,0.04017,0.1561,0.2424,55.141,12.36,-0.05986,-0.01537,16.9,0.4156,0.4561,0.399,-2.9,-1.415,-1.449,0.008356,1.393,2.417,0.7282,0.7999,0.0003761,88.763,4.377,4.421,0.0001706,1.623E-05
36749.jpg,832,1.054,36.178,7.375,11.044,127.804,5.672,116.709,115.676,18.702,45.16,-9.196,41.085,0.1828,0.7372,0.4849,97.126,91.788,33.895,36.178,11.893,35.704,0.07073,0.2727,0.3754,32.665,30.93,0.06674,-0.1395,16.095,0.4424,0.4019,0.3931,-2.878,-1.389,-1.288,0.07505,1.323,2.542,0.5571,0.7546,0.0008628,92.244,4.144,4.246,0.0002426,2.514E-05
39101.jpg,747,1.334,14.209,6.876,6.14,54.962,6.31,138.415,134.438,114.86,55.795,-0.5581,10.766,0.1368,0.2641,0.5654,35.093,35.922,52.775,14.209,5.119,20.269,0.2934,0.2705,0.131,2.495,4.173,-0.01991,0.00625,9.727,0.4235,0.4448,0.4267,-3.074,-1.404,-1.439,0.0422,1.397,2.449,0.6813,0.7715,0.000424,93.928,4.486,4.391,0.0001889,2.036E-05
504814.jpg,960,1,23.454,7.797,23.849,177.056,5.504,129.781,129.354,118.817,52.899,-1.669,5.833,0.144,0.1264,0.5178,59.636,59.954,60.941,23.454,3.519,8.032,0.1457,0.1051,0.236,36.963,6.834,-0.02083,0.02708,5.899,0.5631,0.5345,0.4948,-2.168,-1.007,-0.8893,0.02953,1.783,2.865,0.7546,0.8428,0.0003102,97.307,3.789,4.131,0.0001335,8.921E-06
34017.jpg,747,0.7494,21.303,7.726,26.489,159.87,5.824,120.242,116.022,84.524,47.641,-3.362,17.789,0.1525,0.3267,0.4803,53.645,54.679,44.022,21.303,5.166,9.432,0.06804,0.1452,0.2117,36.782,13.874,-0.00625,-0.06909,15.532,0.6499,0.5913,0.5851,-2.172,-0.9033,-0.7992,0.1316,1.744,2.873,0.7839,0.8799,0.0002493,93.944,4.468,4.541,0.0001063,5.91E-06
SS_2.5_rep7.jpg,682,1,15.253,7.124,0.8533,12.853,0,127.505,127.505,127.505,52.954,-0.001459,0.002766,0,0,0.5,38.28,38.28,38.28,15.253,0.0003228,0.0006119,0,0,0.1501,37.867,10.886,-0.004399,0.05425,7.363,0.8054,0.389,0.3857,-2.679,-1.36,-1.475,0.03102,0.9072,2.138,0.4781,0.6992,0.001355,86.728,3.174,2.612,0.0007986,4.822E-06
3363.jpg,747,0.7494,12.139,7.013,4.251,44.432,5.634,83.183,107.533,38.664,42.209,-19.1486,33.351,0.2216,0.6738,0.4277,29.606,32.306,36.76,12.139,12.623,11.17,0.05901,0.2361,0.1263,45.507,7.504,-0.0375,-0.001171,8.853,0.432,0.4918,0.3871,-3.544,-1.896,-1.557,0.03267,1.218,2.473,0.6438,0.6377,0.0004875,94.181,4.537,4.306,0.0003443,1.33E-05
Zurbaran9.jpg,1062,0.5549,15.053,6.42,6.602,61.786,5.092,47.741,26.386,17.67,12.706,8.208,9.318,0.05835,0.5568,0.1876,49.244,31.031,24.531,15.053,12.376,11.943,0.07468,0.2538,0.1928,68.164,13.347,-0.003958,0.06662,20.653,0.4458,0.4218,0.3915,-2.81,-1.187,-1.253,0.01294,1.327,2.507,0.5704,0.7737,0.0003928,90.06,4.367,4.357,0.0001677,1.965E-05
Weingartner1.jpg,1026,1.991,16.661,7.421,9.22,91.184,5.279,154.498,125.144,85.762,54.361,7.416,26.018,0.1211,0.5,0.6223,41.398,44.816,56.34,16.661,11.06,17.297,0.1335,0.258,0.1615,15.783,7.29,0.0007321,-0.03644,17.828,0.5757,0.4431,0.4282,-2.548,-1.319,-1.322,0.00256,1.627,2.607,0.7532,0.8144,0.000411,96.33,4.335,4.471,0.0001778,1.569E-05
Veronese9.jpg,1211,0.7731,16.036,6.47,5.325,48.563,4.694,59.504,49.241,39.543,20.702,3.017,7.176,0.1678,0.212,0.2375,49.975,35.029,20.392,16.036,6.733,12.309,0.224,0.2134,0.1935,70.059,4.846,-0.001894,-0.02416,14.826,0.4327,0.3707,0.3578,-2.752,-1.376,-1.36,0.002721,1.338,2.483,0.6731,0.7726,0.0003395,83.852,4.525,4.449,0.0001477,2.141E-05
40924.jpg,747,1.334,7.693,4.071,2.953,25.657,2.12,11.381,9.805,8.296,3.348,0.5041,1.095,0.02907,0.1069,0.04526,22.774,17.793,14.981,7.693,3.247,4.542,0.08177,0.1997,0.09037,96.207,22.392,0.05035,0.1,25.843,0.3951,0.3679,0.2588,-2.626,-1.267,-1.15,0.0823,1.42,2.222,0.4468,0.7119,0.0004419,75.583,4.498,4.525,0.0003085,1.189E-05
4066.jpg,747,1.334,26.231,7.762,15.018,131.578,6.408,135.181,130.828,114.456,53.535,-1.006,9.276,0.1089,0.1722,0.5471,71.261,66.923,63.206,26.231,9.09,12.257,0.154,0.1584,0.2796,36.164,9.265,-0.01522,0.04375,14.528,0.4987,0.466,0.4654,-2.756,-1.264,-1.093,0.1089,1.501,2.579,0.7261,0.8455,0.000436,96.68,4.125,4.408,0.0001458,1.582E-05
SS_1.05_rep4.jpg,682,1,14.661,7.213,17.015,124.697,0,127.503,127.503,127.503,52.993,-0.00146,0.002767,0,0,0.5,37.069,37.069,37.069,14.661,0.000311,0.0005896,0,0,0.1454,27.671,2.074,-0.001466,-0.01026,2.385,0.7659,0.7658,0.7598,-2.809,-1.099,-1.06,0.287,1.757,2.727,0.9547,0.9307,9.771E-05,98.971,4.579,4.571,0.000142,1.7E-06
Delacroix2.jpg,1217,0.7818,17.156,7.437,9.039,86.109,6.162,71.208,70.186,43.974,28.624,-3.982,15.448,0.1978,0.456,0.2958,44.84,39.723,33.385,17.156,5.518,9.075,0.08149,0.1897,0.1689,40.714,12.381,-0.0618,0.00366,13.284,0.553,0.4667,0.4626,-2.569,-1.297,-1.245,0.00143,1.523,2.552,0.6986,0.8309,0.0002792,95.763,4.554,4.544,0.0001175,1.247E-05
Zurbaran8.jpg,1231,0.8023,17.021,7.288,6.398,68.428,6.367,77.507,65.519,53.55,28.155,3.1,8.969,0.07918,0.3097,0.3074,47.055,39.391,29.609,17.021,7.871,9.176,0.1279,0.1528,0.1838,68.665,10.666,-0.05292,0.006589,10.074,0.4637,0.4178,0.3923,-2.919,-1.412,-1.46,0.00453,1.328,2.498,0.6565,0.7683,0.0003791,84.25,4.353,4.342,0.0001383,1.746E-05
33194.jpg,658,1.541,24.629,7.621,14.338,112.294,0,116.698,116.698,116.698,47.998,-0.001344,0.002548,0,0,0.4576,61.911,61.911,61.911,24.629,0.0005425,0.001028,0,0,0.2428,42.497,17.889,0.0213,0.08687,20.834,0.5346,0.4263,0.4215,-2.805,-1.232,-1.295,0.06475,1.448,2.62,0.7289,0.8431,0.0005308,91.307,4.144,4.33,0.00023,1.366E-05
Wissing5.jpg,1227,0.7965,8.927,6.636,4.142,40.353,4.018,70.384,51.916,39.787,23.198,6.422,10.861,0.06624,0.4332,0.276,24.328,19.648,17.272,8.927,3.23,4.42,0.01821,0.1053,0.0954,58.318,7.446,0.0239,0.02855,6.293,0.4725,0.4552,0.4326,-2.792,-1.395,-1.376,0.002841,1.466,2.437,0.7393,0.7956,0.0003351,95.168,4.533,4.474,0.0001713,1.162E-05
Lely6.jpg,1254,0.836,14.563,6.466,4.423,33.227,4.038,80.348,64.131,50.101,27.975,4.801,11.175,0.07591,0.3858,0.3151,38.522,34.963,29.622,14.563,2.948,4.847,0.0177,0.09977,0.1511,77.547,2.511,-0.009632,-0.008053,15.1,0.5698,0.5098,0.4744,-2.713,-1.251,-1.429,0.02078,1.291,2.499,0.8677,0.7648,0.0003115,70.651,4.513,4.349,0.0001432,1.594E-05
SS_2.15_rep18.jpg,682,1,15.504,7.101,1.154,16.871,0,127.482,127.482,127.482,52.915,-0.001458,0.002764,0,0,0.4999,38.271,38.271,38.271,15.504,0.0003285,0.0006227,0,0,0.1501,14.232,8.346,0.03959,0.0132,8.311,0.5296,0.6831,0.5115,-3.297,-1.571,-1.514,0.02804,0.8815,2.163,0.5551,0.7489,0.0009292,84.534,4.221,3.384,0.0006217,3.684E-06
40983.jpg,756,0.8,20.41,6.822,13.671,103.831,5.785,49.085,62.261,52.217,25.751,-2.889,4.037,0.2691,0.7179,0.3289,51.458,51.495,64.559,20.41,17.388,29.214,0.2391,0.287,0.2346,36.051,8.846,0.03869,-0.02143,10.113,0.5064,0.4054,0.3762,-2.413,-1.172,-1.094,0.1896,1.435,2.697,0.6822,0.7517,0.0008212,96.509,3.107,3.75,0.0002994,3.124E-05
34559.jpg,712,1.498,30.317,6.959,29.772,219.327,5.856,101.203,46.695,47.833,28.317,20.873,13.699,0.01264,0.7346,0.4053,85.208,79.117,81.571,30.317,25.435,19.911,0.119,0.3476,0.3338,69.519,10.243,-0.005855,-0.05088,20.772,0.6407,0.5143,0.4846,-2.318,-1.13,-0.9264,0.1243,1.598,2.832,0.6293,0.8091,0.0005272,89.009,4.268,4.491,0.0001189,1.344E-05
Watts3.jpg,993,0.4539,19.022,7.385,7.287,61.543,6.147,88.047,55.288,46.514,26.073,13.802,9.974,0.961,0.4932,0.3492,58.754,41.962,15.374,19.022,5.229,17.917,0.1125,0.1008,0.226,52.399,11.091,0.04839,-0.02709,27.972,0.495,0.4362,0.4092,-2.598,-1.186,-1.173,0.00357,1.479,2.528,0.6786,0.8023,0.0003625,91.754,4.435,4.505,0.0001535,1.17E-05
SS_0.3_rep6.jpg,682,1,10.546,6.779,23.935,96.708,0,127.497,127.497,127.497,53.184,-0.001464,0.002775,0,0,0.5,26.75,26.75,26.75,10.546,0.0002232,0.0004231,0,0,0.1049,24.958,0.4147,-0.001466,-0.001466,0.1984,0.7973,0.7979,0.7962,-1.282,-0.3169,-0.2828,0.3361,1.978,2.904,0.9668,0.9347,7.651E-05,99.993,4.583,4.578,0.0001052,1.551E-06
35355.jpg,726,1.428,39.313,5.709,10.276,96.028,3.662,183.947,182.449,179.711,72.04,0.1931,1.743,0.09372,0.09206,0.7243,98.9,100.232,101.257,39.313,1.725,3.959,0.1852,0.1929,0.3873,10.676,50.658,-0.01991,0.2525,36.296,0.5313,0.2251,0.1794,-2.569,-1.205,-0.9737,0.1531,1.321,2.502,0.5146,0.7909,0.0006341,87.063,4.464,4.529,0.000498,1.996E-05
ToulouseLautrec2.jpg,1201,1.319,15.946,7.332,8.909,79.554,6.322,123.323,110.877,72.999,46.883,-0.9681,23.176,0.1531,0.4422,0.5099,55.209,36.885,33.3,15.946,13.499,8.295,0.08704,0.1033,0.2022,33.074,5.472,-0.02709,-0.003861,12.477,0.5259,0.4516,0.4302,-2.497,-1.276,-1.199,0.00205,1.497,2.592,0.7207,0.8409,0.0003341,94.963,4.471,4.524,0.0001127,1.561E-05
Degas13.jpg,1241,1.224,14.685,7.144,4.958,45.334,4.865,96.537,74.799,54.118,33.185,6.486,15.977,0.08548,0.4606,0.3801,36.623,36.17,33.423,14.685,6.426,7.675,0.04128,0.1585,0.1433,61.884,11.273,-0.05344,0.01792,11.373,0.4434,0.4319,0.395,-2.945,-1.308,-1.474,0.02274,1.34,2.478,0.8008,0.7843,0.0002609,88.48,4.473,4.444,0.0001702,1.837E-05
SS_0.4_rep16.jpg,682,1,11.081,6.853,24.504,108.091,0,127.503,127.503,127.503,53.165,-0.001464,0.002775,0,0,0.5,28.1,28.1,28.1,11.081,0.0002345,0.0004446,0,0,0.1102,25.156,0.4147,-0.001466,-0.001466,0.2608,0.7984,0.7998,0.7937,-1.504,-0.4578,-0.3959,0.323,1.982,2.911,0.9685,0.9362,7.492E-05,99.984,4.582,4.577,0.0001084,1.559E-06
SS_0.75_rep6.jpg,682,1,13.148,7.061,24.442,140.603,0,127.496,127.496,127.496,53.069,-0.001462,0.002771,0,0,0.5,33.272,33.272,33.272,13.148,0.0002787,0.0005283,0,0,0.1305,25.457,1.71,-0.004399,-0.007331,1.676,0.7873,0.7884,0.7847,-2.188,-0.8007,-0.7272,0.2929,2.006,2.844,0.9633,0.9323,8.033E-05,99.8,4.581,4.575,0.000124,1.514E-06
Pontormo1.jpg,1186,0.7365,19.019,7.639,8.238,101.956,5.67,113.086,96.321,70.478,41.426,3.027,17.479,0.1315,0.3833,0.4514,54.132,47.113,41.991,19.019,11.129,11.01,0.08594,0.1994,0.2067,48.967,6.401,0.02883,0.01391,11.652,0.5211,0.4611,0.456,-2.863,-1.511,-1.379,0.003895,1.433,2.538,0.7732,0.8232,0.0003336,96.123,4.419,4.484,0.0001547,1.806E-05
SS_0.85_rep14.jpg,682,1,13.743,7.143,22.92,142.206,0,127.508,127.508,127.508,53.043,-0.001461,0.002769,0,0,0.5,34.742,34.742,34.742,13.743,0.0002915,0.0005525,0,0,0.1362,25.253,0.4147,0.001466,0.001466,1.621,0.7834,0.7815,0.7819,-2.347,-0.892,-0.8395,0.2895,1.957,2.815,0.962,0.9341,8.259E-05,99.728,4.58,4.574,0.0001297,1.705E-06
40731.jpg,752,1.314,23.955,7.478,5.033,52.72,0,96.576,96.576,96.576,39.729,-0.001175,0.002228,0,0,0.3787,59.244,59.244,59.244,23.955,0.000513,0.0009725,0,0,0.2323,45.971,16.805,0.0808,-0.02308,18.591,0.3545,0.4403,0.3381,-3.059,-1.509,-1.419,0.04069,1.161,2.437,0.6205,0.7997,0.0006424,87.515,4.216,4.298,0.000233,1.388E-05
SS_1.25_rep17.jpg,682,1,14.927,7.245,10.04,86.236,0,127.499,127.499,127.499,52.983,-0.00146,0.002767,0,0,0.5,38.025,38.025,38.025,14.927,0.0003163,0.0005996,0,0,0.1491,38.36,9.096,-0.01613,-0.04252,6.765,0.7547,0.7388,0.7302,-3.241,-1.3,-1.267,0.3022,1.51,2.627,0.9328,0.9155,0.0001339,94.382,4.576,4.567,0.0001595,1.734E-06
SS_1.8_rep5.jpg,682,1,15.121,7.234,1.773,23.097,0,127.5,127.5,127.5,52.967,-0.00146,0.002767,0,0,0.5,38.272,38.272,38.272,15.121,0.00032,0.0006066,0,0,0.1501,36.031,7.477,0.03666,-0.007331,9.11,0.5823,0.6919,0.5972,-3.696,-1.684,-1.555,0.01394,1.02,2.313,0.7316,0.8179,0.0005281,91.038,4.5,4.319,0.0003681,3.123E-06
Rousseau9.jpg,1159,0.6969,23.973,7.684,11.09,129.545,5.932,100.44,108.712,97.432,43.87,-4.822,5.443,0.2529,0.264,0.4477,61.424,59.553,63.016,23.973,3.984,13.029,0.1529,0.1423,0.2394,60.433,8.049,-0.03992,0.005124,12.869,0.5519,0.3991,0.3979,-2.692,-1.514,-1.449,0.00574,1.579,2.495,0.601,0.8457,0.0005177,90.643,4.142,4.394,0.0001667,1.465E-05
SS_2.1_rep10.jpg,682,1,15.235,7.21,1.645,24.11,0,127.501,127.501,127.501,52.954,-0.001459,0.002766,0,0,0.5,38.258,38.258,38.258,15.235,0.0003224,0.0006112,0,0,0.15,18.831,6.165,0.02786,0.0132,5.788,0.4854,0.6259,0.4546,-3.712,-1.709,-1.615,0.01547,0.9145,2.17,0.6937,0.8138,0.0007777,89.729,4.413,4.103,0.000462,2.945E-06
Monet30.jpg,1084,1.703,12.668,6.881,7.436,50.295,6.961,171.791,174.084,165.992,70.605,-1.778,3.919,0.3548,0.1544,0.7184,35.62,34.534,37.072,12.668,4.802,12.225,0.2855,0.102,0.1237,18.805,12.105,-0.02269,-0.05611,17.581,0.6142,0.477,0.4593,-2.274,-1.082,-1.165,0.007349,1.567,2.703,0.7428,0.8383,0.000274,90.529,4.382,4.457,0.0001427,9.642E-06
Renoir1.jpg,1114,0.631,14.586,7.248,7.125,78.712,6.387,130.881,131.658,117.133,54.276,-2.472,7.627,0.1813,0.2026,0.5396,40.127,36.663,36.801,14.586,4.187,11.895,0.1896,0.1501,0.1362,25.012,8.603,0.01044,0.04173,10.641,0.4956,0.4836,0.4451,-2.778,-1.508,-1.425,0.003209,1.356,2.506,0.7519,0.8382,0.0003256,95.419,4.521,4.521,0.0001254,1.182E-05
Sanzio5.jpg,1171,0.7145,17.814,7.686,6.555,73.717,6.577,77.756,70.327,63.083,30.041,2.6,5.97,0.1254,0.3841,0.3352,45.287,42.211,43.073,17.814,7.974,11.812,0.2577,0.1919,0.1753,37.071,16.38,0.01844,0.0798,8.026,0.5315,0.39,0.3726,-2.855,-1.552,-1.516,0.006599,1.449,2.429,0.7398,0.7967,0.0003581,94.945,4.525,4.482,0.0001602,1.778E-05
4138.jpg,747,1.334,23.701,7.745,13.449,126.91,4.412,124.731,119.325,112.211,49.432,0.8475,4.584,0.08231,0.1491,0.4895,57.509,59.452,55.555,23.701,2.115,3.193,0.09246,0.1257,0.225,16.183,7.829,-0.03864,-0.00625,9.652,0.4686,0.444,0.4076,-2.715,-1.21,-1.094,0.09552,1.454,2.558,0.6665,0.8061,0.0006477,98.245,4.076,4.341,0.0002153,1.636E-05
37004.jpg,682,1.498,31.474,5.02,11.351,112.717,3.792,62.467,48.387,43.489,21.481,4.835,5.618,0.0257,0.3119,0.2459,82.491,78.041,73.026,31.474,11.71,9.781,0.08212,0.4062,0.3238,56.113,26.008,-0.001222,-0.13,33.961,0.3471,0.3017,0.2698,-2.931,-1.372,-1.123,0.157,1.264,2.691,0.4132,0.7447,0.001041,86.174,3.615,3.863,0.000396,3.492E-05
37685.jpg,700,1.333,17.005,7.153,10.512,97.784,7.117,64.785,63.192,61.306,26.434,1.485,1.408,0.03887,0.3397,0.2991,41.564,40.399,37.77,17.005,7.976,14.309,0.3294,0.1871,0.1684,30.698,8.833,-0.0375,-0.02333,9.707,0.4845,0.4094,0.3879,-3.465,-1.756,-1.385,0.1073,1.376,2.538,0.6699,0.8238,0.0005274,98.137,4.524,4.49,0.0001379,1.567E-05
Gainsborough6.jpg,1178,1.38,19.241,7.449,4.753,43.018,5.236,94.228,78.097,60.176,33.571,4.345,13.243,0.09083,0.3988,0.3707,44.957,46.734,41.271,19.241,5.402,6.691,0.05005,0.1673,0.1776,37.424,26.489,0.03294,0.1283,23.397,0.4925,0.3772,0.3568,-2.629,-1.347,-1.354,0.003468,1.256,2.543,0.7575,0.7881,0.0002812,87.823,4.506,4.508,0.0001566,2.12E-05
Luce1.jpg,1132,1.521,16.352,7.314,9.151,74.915,6.134,146.951,137.44,128.483,57.428,2.4,5.835,0.03771,0.1734,0.5889,44.785,41.274,34.517,16.352,3.208,10.69,0.1753,0.1223,0.1569,8.519,8.242,-0.0007321,-0.0412,12.419,0.5384,0.4921,0.4797,-2.377,-1.23,-1.18,0.004595,1.604,2.639,0.7645,0.8395,0.0003375,87.674,4.335,4.453,0.0001139,1.081E-05
39247.jpg,747,1.334,19.016,7.523,10.192,87.104,4.952,58.404,102.731,100.144,40.16,-13.902,-2.563,0.4682,0.5212,0.407,58.607,46.851,45.96,19.016,9.609,3.457,0.1331,0.3386,0.1834,45.415,14.048,-0.06674,-0.02187,12.046,0.4693,0.4864,0.447,-2.738,-1.313,-1.363,0.05299,1.336,2.463,0.7091,0.8122,0.0004129,91.787,4.359,4.412,0.0002041,1.494E-05
33322.jpg,722,0.805,15.264,7.167,7.542,39.004,6.617,70.959,82.754,54.879,33.21,-9.905,14.814,0.2423,0.4034,0.3357,40.961,36.67,34.929,15.264,8.828,9.069,0.1096,0.1849,0.1498,44.192,15.312,-0.07453,0.0175,13.651,0.4732,0.4956,0.4175,-2.635,-1.239,-1.084,0.143,1.439,2.56,0.6415,0.6224,0.0004143,86.353,4.463,4.469,0.0001552,1.31E-05
40985.jpg,586,0.7389,14.124,6.277,6.889,51.88,5.477,35.304,34.25,28.788,13.423,-0.1662,3.449,0.2957,0.2818,0.1552,38.445,32.161,27.997,14.124,5.389,8.95,0.2272,0.2104,0.1546,80.908,18.555,-0.03815,0.08457,16.364,0.3741,0.4318,0.3066,-3.18,-1.357,-1.236,0.269,1.479,2.443,0.5533,0.77,0.0006449,76.808,3.483,4.087,0.0001983,1.889E-05
Klee2.jpg,1218,1.277,14.269,6.915,11.111,78.865,6.585,52.46,52.203,34.515,21.206,-2.824,11.045,0.2651,0.4434,0.2404,46.298,30.088,27.853,14.269,10.732,12.701,0.134,0.1689,0.1746,69.591,2.637,0.005124,-0.01215,8.156,0.4674,0.4872,0.4575,-2.402,-1.049,-1.162,0.01718,1.652,2.556,0.8316,0.8114,0.0001814,97.375,4.522,4.484,9.821E-05,1.862E-05
SS_1.75_rep7.jpg,682,1,15.305,7.209,2.739,34.68,0,127.499,127.499,127.499,52.945,-0.001459,0.002766,0,0,0.5,38.263,38.263,38.263,15.305,0.0003239,0.000614,0,0,0.15,13.913,6.438,0.02786,0.01613,7.533,0.6092,0.6484,0.5819,-3.891,-1.771,-1.575,0.04491,1.108,2.336,0.797,0.8547,0.0004177,90.077,4.536,4.399,0.0002841,2.544E-06
Vasari2.jpg,1192,0.7452,29.518,7.761,10.42,150.324,6.519,102.716,92.765,98.643,39.569,6.996,-0.8068,0.93,0.455,0.4686,75.27,73.733,77.539,29.518,9.037,15.078,0.2265,0.2894,0.2934,31.934,17.035,-0.06385,0.05637,12.719,0.4629,0.4467,0.4284,-3.063,-1.652,-1.553,0.001511,1.458,2.442,0.7382,0.8278,0.0004333,97.281,4.523,4.498,0.0001687,1.644E-05
VanGogh1.jpg,1223,1.265,19.177,7.72,15.655,107.253,6.374,76.083,92.368,110.078,38.025,0.4044,-11.9897,0.5504,0.3852,0.4597,45.317,47.461,49.965,19.177,8.231,19.916,0.1586,0.1924,0.1984,30.865,13.56,-0.03294,0.05926,13.977,0.5738,0.5641,0.5535,-2.134,-1.141,-0.9875,0.006324,1.663,2.692,0.7883,0.8463,0.0004163,95.72,4.445,4.515,9.911E-05,1.272E-05
Dujardin2.jpg,1212,0.7745,19.117,7.425,6.402,93.837,5.09,83.373,61.559,39.613,27.358,6.734,16.436,0.09409,0.5758,0.3284,50.071,45.738,38.355,19.117,8.482,10.302,0.05695,0.2443,0.1964,50.092,10.775,0.01418,0.05198,8.869,0.4432,0.4553,0.4094,-3.077,-1.637,-1.51,0.005669,1.41,2.468,0.6541,0.7945,0.0004688,96.051,4.45,4.495,0.0001933,1.874E-05
SS_1.6_rep1.jpg,682,1,15.11,7.273,4.297,49.446,0,127.499,127.499,127.499,52.967,-0.00146,0.002767,0,0,0.5,38.245,38.245,38.245,15.11,0.0003198,0.0006061,0,0,0.15,29.636,1.71,-0.004399,-0.007331,4.908,0.6916,0.6859,0.6884,-3.884,-1.69,-1.515,0.1379,1.24,2.453,0.8723,0.8895,0.0002995,97.523,4.565,4.508,0.0002236,2.061E-06
SS_0.45_rep17.jpg,682,1,11.362,6.856,24.808,112.295,0,127.499,127.499,127.499,53.152,-0.001463,0.002774,0,0,0.5,28.793,28.793,28.793,11.362,0.0002405,0.0004559,0,0,0.1129,24.991,0.4147,-0.001466,-0.001466,0.4523,0.7961,0.7969,0.7957,-1.572,-0.4978,-0.4308,0.3267,2.012,2.885,0.9654,0.9332,7.324E-05,99.974,4.582,4.577,0.0001101,1.617E-06
43523.jpg,738,0.7283,27.39,5.995,6.38,86.802,0,174.12,174.12,174.12,69.908,-0.001808,0.003427,0,0,0.6828,68.352,68.352,68.352,27.39,0.0006065,0.00115,0,0,0.268,3.972,5.171,0.0209,0.01522,8.939,0.2284,0.2337,0.2796,-3.33,-1.473,-1.52,0.05507,1.139,2.471,0.3959,0.6924,0.001127,92.667,3.347,3.169,0.0007704,2.136E-05
Panini1.jpg,1169,1.405,23.676,7.681,8.977,99.525,5.916,122.26,119.043,87.797,48.641,-3.002,17.597,0.1835,0.4055,0.4908,54.417,59.498,66.027,23.676,4.063,13.645,0.09737,0.3084,0.2204,19.514,16.289,0.01391,-0.08025,11.324,0.5017,0.4022,0.3824,-2.683,-1.429,-1.344,0.005694,1.417,2.554,0.6533,0.8281,0.000366,91.553,3.958,4.353,0.0001482,1.51E-05
SS_2.1_rep9.jpg,682,1,15.338,7.235,1.388,20.179,0,127.51,127.51,127.51,52.945,-0.001459,0.002766,0,0,0.5,38.258,38.258,38.258,15.338,0.0003248,0.0006157,0,0,0.15,23.637,5.391,0.02493,-0.01026,8.629,0.5475,0.5989,0.5624,-3.551,-1.63,-1.517,0.01893,0.937,2.176,0.6215,0.7822,0.0007863,87.605,4.441,4.069,0.0005098,3.573E-06
Gericault2.jpg,1237,0.8111,14.954,6.636,6.582,51.365,5.282,45.205,36.454,26.183,15.084,1.729,7.321,0.07739,0.5232,0.1779,35.659,35.193,27.495,14.954,3.123,6.247,0.06783,0.2048,0.14,47.896,5.844,-0.02708,0.01098,11.841,0.4545,0.4337,0.4038,-2.822,-1.265,-1.469,0.01424,1.503,2.553,0.8056,0.7405,0.0002192,94.451,4.286,4.376,0.0001245,1.405E-05
